approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
PMPCB,9119,PMPCB,25850930,1,FALSE
PNMT,9160,PNMT,26352407,1,FALSE
PNPLA3,18590,PNPLA3,35327522; 33851883; 33024398; 32125756; 31505904; 30763699; 25482317,11,TRUE
PODXL,9171,PODXL,33780168; 32523052; 30523047,7,TRUE
POLA1,9173,POLA1,34186496,1,FALSE
POLB,9174,POLB,15882268,1,FALSE
POLR3D,1080,POLR3D,19279649,1,FALSE
POMC,9201,POMC,31162547; 29852493; 27270328; 23754170,4,TRUE
PON1,9204,PON1,31134465; 21765051; 20639675; 19578796; 19357718,9,TRUE
PON2,9205,PON2,21765051; 19546579,3,TRUE
PORCN,17652,PORCN,27321958,2,FALSE
POSTN,16953,POSTN,36689521; 33613617; 29513071,4,TRUE
POU1F1,9210,POU1F1,19882669; 16221171; 15067314,3,TRUE
POU2F1,9212,POU2F1,33717080; 16221171; 15067314; 7762070,4,TRUE
POU2F2,9213,POU2F2,15067314,1,FALSE
POU5F1,9221,POU5F1,33202306; 22142803,2,FALSE
PPARA,9232,PPARA,30120380; 26054542; 17593691; 12606537,5,TRUE
PPARG,9236,PPARG,36745138; 36359851; 35265101; 34764936; 33308138; 31768379; 28757432; 25784779; 22034075; 21699747; 19282863; 18467141; 18077048; 12606537,21,TRUE
PPARGC1A,9237,PPARGC1A,31105043; 30120380; 28993480; 26054542; 12606537,6,TRUE
PPARGC1B,30022,PPARGC1B,36745138; 30955891,2,FALSE
PPM1D,9277,PPM1D,32779812,1,FALSE
PPOX,9280,PPOX,36642627,1,FALSE
PPP1R7,9295,PPP1R7,18385425; 15831481,2,FALSE
PPP2CA,9299,PPP2CA,21590681,2,FALSE
PRAG1,25438,PRAG1,28912863,1,FALSE
PRB3,9339,PRB3,29180397; 29110763; 27932478; 25933006,4,TRUE
PRDM1,9346,PRDM1,36332927,1,FALSE
PRDM15,13999,PRDM15,33593823,2,FALSE
PRDM9,13994,PRDM9,33679454,1,FALSE
PRDX2,9353,PRDX2,15882268,1,FALSE
PRKAA1,9376,PRKAA1,34328226; 30120380; 29897930,4,TRUE
PRKAA2,9377,PRKAA2,35328738; 35174190,2,FALSE
PRKAB1,9378,PRKAB1,34156429; 34009558; 31473186; 26054542; 24193408,9,TRUE
PRKACA,9380,PRKACA,27296931,1,FALSE
PRKAG2,9386,PRKAG2,36271454; 35446786; 33137338; 32277301; 31449595; 30559760; 24311711; 21691125; 20728256,9,TRUE
PRKAR1A,9388,PRKAR1A,28615245,1,FALSE
PRKCA,9393,PRKCA,10207066; 9497315,6,TRUE
PRKCB,9395,PRKCB,22322241; 20736472; 2443701,3,TRUE
PRKCE,9401,PRKCE,10207066,3,TRUE
PRKCSH,9411,PRKCSH,36573973; 33437033; 32690722; 32457805; 30652979; 30135240; 29038287; 28862642; 28782656; 28375157; 27552964; 27259053; 24886261; 24706814; 23326178; 22415584; 22133568; 21685914; 19801576; 16437702; 16294159; 15382167; 12894465; 12529853,35,TRUE
PRKCZ,9412,PRKCZ,35867829,1,FALSE
PRKD1,9407,PRKD1,36773205; 36120538; 35847973; 35620448; 34890546; 34542828; 34486176; 34357571; 34301992; 34315885; 34249099; 33809516; 32724471; 32505451; 32457805; 32398770; 32320858; 32275942; 32145315; 31515477; 31160911; 30672150; 30644092; 30333007; 30230107; 30165646; 30120380; 29860066; 29513071; 29529603; 29038287; 28927462; 28522688; 27921038; 27493259; 27199453; 27067213; 27020852; 26722532; 26632257; 27512785; 27512787; 25877301; 25646624; 25180832; 25010725; 24821069; 24694054; 24641620; 24374109; 24235270; 23841043; 24058776; 21392578; 20940406; 20715116; 18947299; 18434273; 17582161; 17122773; 16767405; 15765015; 15466259; 15001556; 14872199; 11863367; 11705510; 11245774; 11287778; 11012875; 10412869; 9306341; 9230505; 8676597,76,TRUE
PRKDC,9413,PRKDC,29093088,2,FALSE
PRKN,8607,PRKN,18560894,1,FALSE
PRL,9445,PRL,10396361,1,FALSE
PRNP,9449,PRNP,34545296,1,FALSE
PROM1,9454,PROM1,21706482,1,FALSE
PRPF31,15446,PRPF31,31482010,1,FALSE
PRPH2,9942,PRPH2,9503014,1,FALSE
PRPS1,9462,PRPS1,32847529; 30423175,2,FALSE
PRRT2,30500,PRRT2,34820915,2,FALSE
PRSS23,14370,PRSS23,34089082; 31461442,2,FALSE
PRTN3,9495,PRTN3,36745138; 10691933; 10403936,3,TRUE
PSAP,9498,PSAP,20709014,2,FALSE
PSIP1,9527,PSIP1,35385482,1,FALSE
PSMA6,9535,PSMA6,27671905,1,FALSE
PSMB8,9545,PSMB8,33854525,1,FALSE
PSMB9,9546,PSMB9,33854525,1,FALSE
PTCH1,9585,PTCH1,30368514,1,FALSE
PTEN,9588,PTEN,28677502; 26088875; 19692352,4,TRUE
PTGDR,9591,PTGDR,32277301; 31261114; 30104322; 29716997,4,TRUE
PTGER2,9594,PTGER2,34886911,2,FALSE
PTGS1,9604,PTGS1,35631221; 19282863; 19056482,4,TRUE
PTGS2,9605,PTGS2,30662341; 29357411,3,TRUE
PTH,9606,PTH,36916904; 36919775; 36226529; 35873609; 35587600; 34761296; 34791361; 34721296; 33999366; 33929692; 32427690; 31619668; 30765103; 29794776; 29655960; 29458003; 29142975; 28630081; 27739473; 27601015; 27005479; 26430087; 26214117; 26136118; 25533807; 24455835; 22777106; 22806288; 19640368; 18996820; 18193637; 17565275; 16420275; 16213262; 15882268; 15619041; 10396361,49,TRUE
PTH1R,9608,PTH1R,10912527,2,FALSE
PTHLH,9607,PTHLH,11737483; 10912527,5,TRUE
PTK2,9611,PTK2,31919106; 25947155; 20875407; 16790429; 12536190; 11113628,8,TRUE
PTK7,9618,PTK7,36124557,1,FALSE
PTMS,9629,PTMS,32320857,1,FALSE
PTPN1,9642,PTPN1,18077048,1,FALSE
PTPN22,9652,PTPN22,30871019,2,FALSE
PTPRC,9666,PTPRC,8731104,1,FALSE
PTPRD,9668,PTPRD,24433515; 21572129,2,FALSE
PTPRJ,9673,PTPRJ,36623684,2,FALSE
PTPRN,9676,PTPRN,35763030,1,FALSE
PTPRO,9678,PTPRO,28059119; 23595123; 21722858,6,TRUE
PTX3,9692,PTX3,34285273; 27838804; 22786770,7,TRUE
PVT1,9709,PVT1,32080893; 24204837; 21526116; 17881614; 17395743,9,TRUE
PXN,9718,PXN,16790429; 12411744; 11113628; 10532593,4,TRUE
PYCARD,16608,PYCARD,36745138,1,FALSE
PYGL,9725,PYGL,33058866,1,FALSE
RAB11A,9760,RAB11A,36137753; 31732614; 21775626,4,TRUE
RAB26,14259,RAB26,22169896; 17185137,2,FALSE
RAB27A,9766,RAB27A,26420894,1,FALSE
RAB38,9776,RAB38,33377622; 26631737,2,FALSE
RAB5A,9783,RAB5A,36340038; 29959197; 21433375,3,TRUE
RAB6A,9786,RAB6A,21775626,1,FALSE
RAB8A,7007,RAB8A,21775626; 21433375,2,FALSE
RABEP2,24817,RABEP2,27224062,1,FALSE
RAC1,9801,RAC1,33615072; 26859289; 26026792; 23867502; 21911940; 21433375; 9497315,7,TRUE
RAC2,9802,RAC2,21433375,1,FALSE
RAD54L,9826,RAD54L,28710492,1,FALSE
RAD9A,9827,RAD9A,22872635,1,FALSE
RAF1,9829,RAF1,20875407,1,FALSE
RAG1,9831,RAG1,8731104,2,FALSE
RAN,9846,RAN,32770606,1,FALSE
RAP1A,9855,RAP1A,24642466,1,FALSE
RAP1GAP,9858,RAP1GAP,24642466,1,FALSE
RAPGEF1,4568,RAPGEF1,36473547; 35817659; 35734939; 34245915; 33753502; 33599971; 33288630; 31024533; 30238151; 29888403; 29321782; 26895476; 26432903; 26376859,15,TRUE
RAPGEF5,16862,RAPGEF5,32277301; 24311711; 18499321,3,TRUE
RARA,9864,RARA,28739660; 18922886,3,TRUE
RARRES1,9867,RARRES1,32634130,2,FALSE
RARRES2,9868,RARRES2,33058983; 29644922,4,TRUE
RASGEF1B,24881,RASGEF1B,26114601,1,FALSE
RASGRP1,9878,RASGRP1,27804980; 26808113,2,FALSE
RASSF8,13232,RASSF8,24876117,1,FALSE
RB1,9884,RB1,20728296,1,FALSE
RBFOX1,18222,RBFOX1,20724578,2,FALSE
RBM10,9896,RBM10,30908700,2,FALSE
RBM48,21785,RBM48,26489029,1,FALSE
RBMS2,9909,RBMS2,35126388; 29888403; 20855886,3,TRUE
RBP4,9922,RBP4,36578800; 33986294; 33574979; 33107589; 33066744; 30529744,10,TRUE
RCAN1,3040,RCAN1,33863784,3,TRUE
RCC1,1913,RCC1,26697755; 22106379,3,TRUE
RCN2,9935,RCN2,30943068,2,FALSE
RCOR1,17441,RCOR1,26489029,1,FALSE
RELA,9955,RELA,26678048,1,FALSE
RELN,9957,RELN,36693108,1,FALSE
REN,9958,REN,36982595; 36731435; 36745138; 36531871; 36444934; 36370330; 35894278; 35848000; 35093948; 35064074; 34617250; 34237326; 33768328; 33574344; 33173183; 32863338; 32808512; 32847529; 32776440; 32198635; 31586593; 31509055; 31488840; 31371142; 31048445; 29784615; 29532554; 28710092; 28701203; 28648202; 28284384; 22073419; 27392076; 26995302; 26872483; 25738250; 24670410; 24509297; 24463189; 21932010; 21903317; 21641755; 21071970; 21084044; 20807609; 20607303; 20122389; 19288324; 18550651; 12734101; 11012876; 10726708; 10651217; 11116131; 9931116; 9865673; 9247738; 8821846; 7922177,74,TRUE
RESP18,33762,RESP18,35763030,1,FALSE
RET,9967,RET,36035137; 33754314; 32799196; 30641519; 30632787; 27573101; 25854853; 24429398; 21951793; 20799338; 20448065; 11096158; 11001832; 10396361,19,TRUE
RETN,20389,RETN,17598818,2,FALSE
RETREG1,25964,RETREG1,35332675,2,FALSE
RGMA,30308,RGMA,24871321; 23028342,2,FALSE
RGS1,9991,RGS1,27804980,1,FALSE
RGS14,9996,RGS14,35587600; 27588450,2,FALSE
RHCE,10008,RHCE,33752990,1,FALSE
RHD,10009,RHD,33752990,1,FALSE
RHEB,10011,RHEB,18598780,1,FALSE
RHO,10012,RHO,21775626; 15203210; 11863367,3,TRUE
RHOA,667,RHOA,30523047; 29773874; 29547847; 28798345; 26859289; 23867502,6,TRUE
RMND1,21176,RMND1,32911714; 31889854; 31568715; 31506229; 27412952; 27350610,9,TRUE
RNASEH2A,18518,RNASEH2A,33482855,1,FALSE
RNASEH2B,25671,RNASEH2B,33482855,1,FALSE
RND3,671,RND3,31092297; 22238593,2,FALSE
RNF128,21153,RNF128,25082825,1,FALSE
RNF186,25978,RNF186,25082825,1,FALSE
RNF213,14539,RNF213,34573383; 33960657; 27365075,5,TRUE
RNLS,25641,RNLS,30340464,1,FALSE
RNU1-1,10120,RNU1-1,8794836,1,FALSE
ROBO1,10249,ROBO1,35227688,3,TRUE
ROBO2,10250,ROBO2,34059960; 26408188; 26026792; 24429398; 24029420; 22558067; 17357069,7,TRUE
ROBO4,17985,ROBO4,21730073,2,FALSE
ROCK2,10252,ROCK2,19578796,1,FALSE
RORA,10258,RORA,24919398,1,FALSE
RORC,10260,RORC,34704411; 9573526,2,FALSE
RP1,10263,RP1,35886928; 17896309,3,TRUE
RP2,10274,RP2,20729296,1,FALSE
RPA1,10289,RPA1,22872635,2,FALSE
RPGR,10295,RPGR,17896309,1,FALSE
RPGRIP1,13436,RPGRIP1,17896309,2,FALSE
RPGRIP1L,29168,RPGRIP1L,36580738; 35858853; 35238134; 34308837; 33432080; 31096956; 29991045; 20301500; 21493627; 20922698; 20652329; 19778711; 19508969; 19118152; 18950740; 18054307; 18076122,18,TRUE
RPL28,10330,RPL28,33058866,1,FALSE
RPS12,10385,RPS12,24551085,1,FALSE
RPS6KA1,10430,RPS6KA1,32928150,1,FALSE
RPS6KA4,10433,RPS6KA4,29558500,1,FALSE
RPS6KB1,10436,RPS6KB1,24247793; 19176689,2,FALSE
RPTOR,30287,RPTOR,36745138,2,FALSE
RREB1,10449,RREB1,25027322,1,FALSE
RRM2B,17296,RRM2B,32827185,1,FALSE
RSPO3,20866,RSPO3,28757432,1,FALSE
RSU1,10464,RSU1,34946851,1,FALSE
RTN1,10467,RTN1,26496126,3,TRUE
RUNX1,10471,RUNX1,31773180; 30637949,2,FALSE
RUNX1T1,1535,RUNX1T1,30637949,1,FALSE
RUNX2,10472,RUNX2,28796175; 27321958; 22034075,3,TRUE
RUVBL1,10474,RUVBL1,29959317,1,FALSE
RXRA,10477,RXRA,30413149; 30026549; 20926632; 18922886,6,TRUE
RYR1,10483,RYR1,15336985,2,FALSE
RYR2,10484,RYR2,35760123,1,FALSE
RYR3,10485,RYR3,34670813; 32277301,2,FALSE
S100B,10500,S100B,21358326; 12089376,3,TRUE
SAA1,10513,SAA1,34560138; 23239212,2,FALSE
SAGE1,30369,SAGE1,27536663; 16103744,2,FALSE
SALL1,10524,SALL1,36051141; 35643372; 33438842; 29377931; 27073431; 20301618; 24429398,7,TRUE
SALL2,10526,SALL2,24130771,1,FALSE
SAMHD1,15925,SAMHD1,33482855,1,FALSE
SAMSN1,10528,SAMSN1,28927462,1,FALSE
SAR1B,10535,SAR1B,26546829,1,FALSE
SAV1,17795,SAV1,28320873,1,FALSE
SCAF1,30403,SCAF1,31308072,1,FALSE
SCAI,26709,SCAI,11408388,1,FALSE
SCAMP3,10565,SCAMP3,16738948,1,FALSE
SCAP,30634,SCAP,19424605,1,FALSE
SCARB1,1664,SCARB1,35586043; 33876560,2,FALSE
SCARB2,1665,SCARB2,26677510; 29138824; 24485911,3,TRUE
SCD,10571,SCD,30020974,1,FALSE
SCGB1A1,12523,SCGB1A1,11774099,2,FALSE
SCNN1A,10599,SCNN1A,29058463; 28710092; 16207733,3,TRUE
SCNN1B,10600,SCNN1B,29058463,1,FALSE
SCNN1G,10602,SCNN1G,24658007,1,FALSE
SDCCAG8,10671,SDCCAG8,35112343; 35140360; 34632641; 31534065; 31096956; 28624958; 27659767; 27224062; 26968886; 24674142; 24157943; 22626039; 22190896; 21866095; 20652329,20,TRUE
SEC16B,30301,SEC16B,36045113,1,FALSE
SEC61A1,18276,SEC61A1,36531871; 36478640; 35064074; 33574344; 32325141; 31509055; 31488840; 28782656; 27392076,14,TRUE
SEC61B,16993,SEC61B,36573973; 32690722; 30652979; 30135240; 29038287; 28862642; 28375157,7,TRUE
SEC61G,18277,SEC61G,25725245,1,FALSE
SELE,10718,SELE,31746731; 16554320,2,FALSE
SELENBP1,10719,SELENBP1,35358541; 30026549; 27871254,3,TRUE
SEMA3D,10726,SEMA3D,32277301,1,FALSE
SEMA6D,16770,SEMA6D,24871321,1,FALSE
SEPTIN2,7729,SEPTIN2,28530676,1,FALSE
SERPINA1,8941,SERPINA1,33200012; 30529744; 2092848; 6600289,5,TRUE
SERPINA12,18359,SERPINA12,29644922,1,FALSE
SERPINA3,16,SERPINA3,31261114,1,FALSE
SERPINA4,8948,SERPINA4,35291551; 28270177,2,FALSE
SERPINB2,8584,SERPINB2,33876560,1,FALSE
SERPINB7,13902,SERPINB7,27536662,1,FALSE
SERPINC1,775,SERPINC1,29238798; 25887069; 15945070,4,TRUE
SERPINE1,8583,SERPINE1,33876560; 30320542; 24345290; 24204837; 21526116; 18974580,13,TRUE
SERPINF1,8824,SERPINF1,22528245,3,TRUE
SETD2,18420,SETD2,33910928; 32860304; 31308072,4,TRUE
SF3B3,10770,SF3B3,25359423,1,FALSE
SFRP1,10776,SFRP1,21803694,1,FALSE
SGCD,10807,SGCD,32905248,3,TRUE
SGK1,10810,SGK1,19584721; 15304560,4,TRUE
SGO2,30812,SGO2,34545296,1,FALSE
SGPL1,10817,SGPL1,36873630; 36371483; 35748945; 30517686; 28165339,7,TRUE
SGSH,10818,SGSH,34977057,1,FALSE
SH2B1,30417,SH2B1,20799338,2,FALSE
SH2B3,29605,SH2B3,30624993; 21691125,2,FALSE
SHH,10848,SHH,34090932; 30809247; 28973549; 29687770; 21951793; 19876934; 19778711,10,TRUE
SHROOM3,30422,SHROOM3,35368578; 33377622; 32265040; 31924810; 31534799; 31214239; 29665793; 27461219; 26940091; 26219736; 25273069; 22614628; 22492995; 21691125; 20728256,17,TRUE
SIAE,18187,SIAE,24625756,1,FALSE
SIAH1,10857,SIAH1,15284290,1,FALSE
SIGIRR,30575,SIGIRR,26445497,1,FALSE
SIGLEC1,11127,SIGLEC1,33482855,1,FALSE
SIK1,11142,SIK1,24871321,1,FALSE
SIK3,29165,SIK3,28270177,1,FALSE
SIPA1L3,23801,SIPA1L3,33436510,1,FALSE
SIRT1,14929,SIRT1,35397207; 35092334; 30110438; 27512785,4,TRUE
SIRT2,10886,SIRT2,24203696,1,FALSE
SIRT6,14934,SIRT6,28871079,1,FALSE
SIX1,10887,SIX1,20301554,1,FALSE
SIX3,10889,SIX3,29377931,1,FALSE
SIX5,10891,SIX5,20301554; 24429398,3,TRUE
SKOR1,21326,SKOR1,24433515; 21572129,2,FALSE
SLC11A2,10908,SLC11A2,18667808,3,TRUE
SLC12A1,10910,SLC12A1,36993809; 36361553; 36314956; 33973684; 33672238; 33095447; 30385718; 29942493; 26721884; 25228753; 24185693; 23105100; 21932010; 21205824; 19513753; 10561751; 9580661,17,TRUE
SLC12A2,10911,SLC12A2,28555110; 27170636,2,FALSE
SLC12A3,10912,SLC12A3,36035137; 35327948; 34617250; 34607911; 33772578; 33542107; 33382082; 32799196; 31660880; 29942493; 28819721; 28744814; 28003083; 27529443; 25060058; 22679066; 21753071; 19584721; 17593691; 17414160; 10561751,25,TRUE
SLC12A4,10913,SLC12A4,27170636,1,FALSE
SLC12A5,13818,SLC12A5,34573383,2,FALSE
SLC12A7,10915,SLC12A7,27170636,1,FALSE
SLC14A2,10919,SLC14A2,29558500,1,FALSE
SLC15A2,10921,SLC15A2,28031405,3,TRUE
SLC16A12,23094,SLC16A12,26376857,3,TRUE
SLC17A5,10933,SLC17A5,20301444,1,FALSE
SLC20A1,10946,SLC20A1,21567407,1,FALSE
SLC20A2,10947,SLC20A2,30041812; 21567407,2,FALSE
SLC22A12,17989,SLC22A12,36745138; 36431026; 32847529; 32355774; 30382560; 29558500; 17278928; 15086896,9,TRUE
SLC22A2,10966,SLC22A2,36386835,1,FALSE
SLC22A5,10969,SLC22A5,36535739,1,FALSE
SLC22A8,10972,SLC22A8,30382560,1,FALSE
SLC25A45,27442,SLC25A45,25082825,1,FALSE
SLC26A3,3018,SLC26A3,34777886; 33095447; 31477378; 18827800; 17120762; 16641574,7,TRUE
SLC26A4,8818,SLC26A4,36571463,1,FALSE
SLC2A1,11005,SLC2A1,36314849; 29686650; 21358700; 10231446,5,TRUE
SLC2A12,18067,SLC2A12,29686650,2,FALSE
SLC2A2,11006,SLC2A2,36314849; 31300090; 29686650; 25421524; 25165176; 16801329,11,TRUE
SLC2A3,11007,SLC2A3,29686650,2,FALSE
SLC2A4,11009,SLC2A4,29686650; 28677502,3,TRUE
SLC2A9,13446,SLC2A9,36431026; 32166738; 30382560; 30181573; 29558500; 21294900,6,TRUE
SLC34A1,11019,SLC34A1,36378321; 34721296; 33283647; 33099630; 31789978; 30778725; 30227399; 29029121; 27588450; 26598821; 26047794; 21691125; 21567407; 20728256; 17976082; 12169661,22,TRUE
SLC34A2,11020,SLC34A2,26598821; 21567407,2,FALSE
SLC36A2,18762,SLC36A2,26352407,1,FALSE
SLC37A4,4061,SLC37A4,30951856; 12373565,3,TRUE
SLC39A4,17129,SLC39A4,28722865,1,FALSE
SLC3A1,11025,SLC3A1,36035137; 26540609; 25383320; 16110485,4,TRUE
SLC41A1,19429,SLC41A1,28509138,1,FALSE
SLC47A1,25588,SLC47A1,25082825,1,FALSE
SLC4A1,11027,SLC4A1,37016093; 36165107; 33881640; 32758154; 32613277; 31300090; 30588151; 29627839; 29344504; 28409346; 28233610; 27493007; 24257694; 17941824; 16046910; 9491367,20,TRUE
SLC4A11,16438,SLC4A11,16046910,1,FALSE
SLC4A4,11030,SLC4A4,31300090; 29642240; 16046910,4,TRUE
SLC4A5,18168,SLC4A5,29642240,2,FALSE
SLC5A1,11036,SLC5A1,36314849; 35839537; 34166551; 31081587,7,TRUE
SLC5A11,23091,SLC5A11,26352407,1,FALSE
SLC5A2,11037,SLC5A2,36982595; 36518778; 36431026; 36314849; 35839537; 35547199; 34540994; 33409652; 32111189; 31081587; 27446256; 27000029; 26376857; 21358700; 21165652,25,TRUE
SLC5A5,11040,SLC5A5,16728575,2,FALSE
SLC6A13,11046,SLC6A13,26352407; 24625756; 24311711,3,TRUE
SLC6A19,27960,SLC6A19,34089082; 26352407; 25082825,3,TRUE
SLC7A11,11059,SLC7A11,36745138,2,FALSE
SLC7A5,11063,SLC7A5,28057010,1,FALSE
SLC7A7,11065,SLC7A7,36223829; 28087478; 28057010; 27506743; 26608393; 25419514; 23542076; 22402328; 21308987; 18716612,15,TRUE
SLC7A9,11067,SLC7A9,31924810; 31534799; 29665793; 27461219; 26540609; 25383320; 21691125; 20728256; 20383145,9,TRUE
SLC9A3,11073,SLC9A3,31472005; 29642240; 28495802,4,TRUE
SLCO1B1,10959,SLCO1B1,36003670; 35892316; 34668025; 18518855,7,TRUE
SLIT2,11086,SLIT2,34059960; 26026792,2,FALSE
SLIT3,11087,SLIT3,29100090,1,FALSE
SMAD2,6768,SMAD2,28168444; 27020852; 24485922,3,TRUE
SMAD3,6769,SMAD3,34671208; 29650765; 28168444; 27020852; 24485922,6,TRUE
SMAD4,6770,SMAD4,32175297; 26878725; 24485922,3,TRUE
SMAD7,6773,SMAD7,23064961,1,FALSE
SMARCA2,11098,SMARCA2,35122417,1,FALSE
SMARCA4,11100,SMARCA4,23165645,1,FALSE
SMARCAL1,11102,SMARCAL1,35619972; 35209826; 29138824; 29127259; 28796785; 28176476; 27816064; 25319549; 18356746; 16816006; 16237566,14,TRUE
SMARCB1,11103,SMARCB1,27733182,2,FALSE
SMN1,11117,SMN1,36745138; 22009637,2,FALSE
SMYD2,20982,SMYD2,35759739,1,FALSE
SNAI1,11128,SNAI1,35856462; 20940406,4,TRUE
SNAI2,11094,SNAI2,35856462; 34069732,4,TRUE
SNAP29,11133,SNAP29,28121514,1,FALSE
SNRNP70,11150,SNRNP70,8401996,1,FALSE
SNX30,23685,SNX30,35763030,1,FALSE
SOCS3,19391,SOCS3,33785019; 22641569,3,TRUE
SOD1,11179,SOD1,36341123; 32265040; 32276433; 31924810; 23508986,6,TRUE
SOD2,11180,SOD2,34661767; 32265040; 31924810; 31382611; 26206798,6,TRUE
SORBS1,14565,SORBS1,35107206; 28502589,3,TRUE
SORL1,11185,SORL1,24578125,1,FALSE
SOST,13771,SOST,29142975; 27005479,4,TRUE
SOWAHB,32958,SOWAHB,34946941,1,FALSE
SOX17,18122,SOX17,31261114; 28566479; 26408188,3,TRUE
SOX18,11194,SOX18,27739473,1,FALSE
SOX2,11195,SOX2,33202306; 22142803,2,FALSE
SP3,11208,SP3,36745138,2,FALSE
SP7,17321,SP7,22034075,1,FALSE
SPATA7,20423,SPATA7,35716955,1,FALSE
SPHK1,11240,SPHK1,35369015; 19657322,3,TRUE
SPINK1,11244,SPINK1,2767679,1,FALSE
SPINK5,15464,SPINK5,22732337,1,FALSE
SPINT2,11247,SPINT2,23020131,1,FALSE
SPOCK2,13564,SPOCK2,35474272,1,FALSE
SPP1,11255,SPP1,35547199; 35385482; 34545296; 30456594; 19004191; 12087556; 11933203,15,TRUE
SPTB,11274,SPTB,32113667,2,FALSE
SQLE,11279,SQLE,10411676,1,FALSE
SRC,11283,SRC,33112055; 28615245; 26328773; 25139996; 19430332; 15723349,6,TRUE
SRCAP,16974,SRCAP,23165645,1,FALSE
SREBF2,11290,SREBF2,26712526,2,FALSE
SRF,11291,SRF,26039629; 21278336,3,TRUE
SRGAP1,17382,SRGAP1,26026792,1,FALSE
SRI,11292,SRI,32758154; 26108971,2,FALSE
SRY,11311,SRY,21143337; 18373399; 17953801,3,TRUE
SSB,11316,SSB,17610319,1,FALSE
SSBP1,11317,SSBP1,31479473,1,FALSE
SSTR2,11331,SSTR2,21744088,1,FALSE
SSTR3,11332,SSTR3,24939912,1,FALSE
SSTR5,11334,SSTR5,31176519; 21744088; 9651476,4,TRUE
ST3GAL2,10863,ST3GAL2,25359423,1,FALSE
STAT1,11362,STAT1,26984954; 26678048; 27512790,4,TRUE
STAT2,11363,STAT2,25100047,1,FALSE
STAT3,11364,STAT3,36374911; 36228738; 33942030; 33462083; 33112055; 31131063; 28615245; 28509165; 28334964; 27560828; 26678048; 27512785; 27512790; 26523147; 21821671; 21345977,21,TRUE
STAT4,11365,STAT4,21237270; 19282076,3,TRUE
STAT6,11368,STAT6,29513071; 27512785; 24058776; 21392577; 19282076; 17715262; 16399078,8,TRUE
STC1,11373,STC1,35738828; 21691125; 20728256,3,TRUE
STING1,27962,STING1,34651582,1,FALSE
STK11,11389,STK11,36745138; 31668373; 26054542; 18598780,7,TRUE
STK24,11403,STK24,32286498; 27170636,2,FALSE
STK38,17847,STK38,18077048,1,FALSE
STK39,17717,STK39,32286498; 27170636,2,FALSE
STS,11425,STS,23939749,1,FALSE
STX5,11440,STX5,18836075,3,TRUE
SUCLG1,11449,SUCLG1,11912216,1,FALSE
SUGCT,16001,SUGCT,11007837,1,FALSE
SULT2A1,11458,SULT2A1,17204494; 16025301,2,FALSE
SUMO1,12502,SUMO1,23020131,1,FALSE
SWT1,16785,SWT1,34089082,1,FALSE
SYK,11491,SYK,36745138,2,FALSE
SYNE1,17089,SYNE1,32604168,1,FALSE
SYNGR1,11498,SYNGR1,26808113,1,FALSE
SYNPO2,17732,SYNPO2,33615072,2,FALSE
SYT1,11509,SYT1,32020363,1,FALSE
TAC1,11517,TAC1,37033943,1,FALSE
TACR1,11526,TACR1,37033943; 9488442,3,TRUE
TAFAZZIN,11577,TAFAZZIN,34156429; 33392209; 31297585; 23418306; 23026745,5,TRUE
TALDO1,11559,TALDO1,36825476; 29561186; 19165416; 15882268,4,TRUE
TAP1,43,TAP1,27536662; 27536663,2,FALSE
TAP2,44,TAP2,21440064,2,FALSE
TARDBP,11571,TARDBP,33930186,2,FALSE
TAT,11573,TAT,15063118; 2443701,2,FALSE
TBC1D31,30888,TBC1D31,33934390,1,FALSE
TBC1D8B,24715,TBC1D8B,36137753; 31732614,3,TRUE
TBCE,11582,TBCE,36916904; 36919775,4,TRUE
TBK1,11584,TBK1,25100047,1,FALSE
TBX1,11592,TBX1,27576016,1,FALSE
TBX2,11597,TBX2,29558500,1,FALSE
TBX5,11604,TBX5,36124557,1,FALSE
TCF4,11634,TCF4,31681547,1,FALSE
TCF7,11639,TCF7,26808113,1,FALSE
TCF7L2,11641,TCF7L2,34276762; 31768379; 31681547; 26334876; 24864085; 24574000; 23193183; 22513821; 18650481,15,TRUE
TCHP,28135,TCHP,30226566,1,FALSE
TCIRG1,11647,TCIRG1,36130833; 30477285; 26628277; 26628280; 22903660; 11328899; 9655338,7,TRUE
TCTN1,26113,TCTN1,32139166; 20301500,2,FALSE
TCTN2,25774,TCTN2,32139166; 20301500,2,FALSE
TCTN3,24519,TCTN3,32139166; 20301500,2,FALSE
TEP1,11726,TEP1,36745138,1,FALSE
TERC,11727,TERC,32366311,1,FALSE
TERT,11730,TERT,32366311; 31186083; 26808113,4,TRUE
TESMIN,7446,TESMIN,34545296,1,FALSE
TF,11740,TF,36266725; 31131822; 31143309; 30984307; 22891072; 18455850; 15945070,7,TRUE
TFAP2A,11742,TFAP2A,22034075,1,FALSE
TFAP4,11745,TFAP4,11735304,1,FALSE
TFCP2L1,17925,TFCP2L1,33097957,2,FALSE
TFDP2,11751,TFDP2,36386835; 21691125; 20728256,3,TRUE
TFE3,11752,TFE3,30908700; 27733182; 22711280,5,TRUE
TFEB,11753,TFEB,26994576; 25924622,4,TRUE
TFF3,11757,TFF3,24876117,3,TRUE
TFRC,11763,TFRC,34556485,1,FALSE
